Primer		Frequency	Coverage (wrt taxa with accs)
38f9227a340f05e  	 2696 	 0.1021 (2617/25643)
8fd8fc480b3414df 	 2688 	 0.1017 (2609/25643)
2bde0a6242da4ac  	 2688 	 0.1017 (2609/25643)
521519a7626b1231 	 2680 	 0.1014 (2601/25643)
378d44b7b0f08528 	 2680 	 0.1014 (2601/25643)
fe0bca87337af8b  	 2676 	 0.1014 (2599/25643)
1b5965ea9a011ece 	 2672 	 0.1011 (2593/25643)
a8b675d05074f1eb 	 2671 	 0.1012 (2594/25643)
fb45e19b3b16213c 	 2668 	 0.101 (2591/25643)
15b6ab2737fa0d64 	 2663 	 0.1008 (2586/25643)
3bbe43090cba3b21 	 2660 	 0.1007 (2583/25643)
cec14f7d77c8c95d 	 2655 	 0.1005 (2578/25643)
24555f6837b9651f 	 1993 	 0.0758 (1943/25643)
94fec7287dfaceca 	 1993 	 0.0758 (1943/25643)
e381beca073e00ed 	 1986 	 0.0755 (1936/25643)
bef0f2de53d444ca 	 1986 	 0.0755 (1936/25643)
7ced99bc8d5323b3 	 1976 	 0.0751 (1926/25643)
7a8709323167f7f  	 1976 	 0.0751 (1926/25643)
d3575043bcd4e960 	 1971 	 0.0749 (1921/25643)
f0372506e5daf26e 	 1971 	 0.0749 (1921/25643)
EUK14            	 1745 	 0.067 (1719/25643)
EUKA_0_14        	 1472 	 0.0563 (1443/25643)
f284bb689670b6e4 	 1391 	 0.0521 (1336/25643)
4daf348ad6af725a 	 1389 	 0.052 (1334/25643)
ffd5088e539bc618 	 1382 	 0.0517 (1327/25643)
7b4d92a27581f192 	 1382 	 0.0517 (1327/25643)
7d9a951002d89e49 	 1377 	 0.0513 (1316/25643)
62fd24d70e70a906 	 1376 	 0.0513 (1315/25643)
53b689fb1c203832 	 1376 	 0.0513 (1315/25643)
dc3d4ad6fcf469e6 	 1336 	 0.0507 (1299/25643)
ca613d056313904f 	 1332 	 0.0505 (1295/25643)
15c70b29dc36f71  	 1331 	 0.0505 (1294/25643)
acb20fdb069b2b2c 	 1327 	 0.0503 (1290/25643)
cee60b9a52f89946 	 1245 	 0.0463 (1186/25643)
b56ca540352024fc 	 1245 	 0.0463 (1186/25643)
70e3d4a6a510312c 	 1244 	 0.0461 (1183/25643)
79c1e324b2a2b684 	 1244 	 0.0462 (1185/25643)
b262270ea77b429a 	 1244 	 0.0462 (1185/25643)
7d245c456db1439c 	 1243 	 0.0462 (1184/25643)
9b9539b52ca58e3b 	 1243 	 0.0462 (1184/25643)
cd2dd43d0b9de8fa 	 1243 	 0.0462 (1184/25643)
544a8029445f855f 	 1243 	 0.0462 (1184/25643)
e7d0b62e8745b20d 	 1243 	 0.0462 (1184/25643)
540517d41f60ba61 	 1243 	 0.0462 (1184/25643)
49554f70f93a0170 	 1243 	 0.0462 (1184/25643)
5eae6abdd2ad2035 	 1242 	 0.0461 (1182/25643)
6cd50a5559e0b811 	 1242 	 0.0461 (1183/25643)
511eaf707d2ccbc9 	 1242 	 0.0461 (1183/25643)
1b0b477ce9a62e8f 	 1242 	 0.0461 (1183/25643)
a95a49deb946fa24 	 1240 	 0.046 (1180/25643)
6b76a8ee828cf2c0 	 1240 	 0.046 (1180/25643)
2e2d646d99710303 	 1203 	 0.0449 (1152/25643)
nSSU             	 237 	 0.0089 (228/25643)
EUK15_1_0        	 199 	 0.0077 (197/25643)
EUK15_4_3        	 5 	 0.0002 (5/25643)
EUKA_0_15        	 5 	 0.0002 (5/25643)
EUKA_0_10        	 3 	 0.0001 (3/25643)
EUKA_0_11        	 2 	 0.0001 (2/25643)
SSU_1_0          	 1 	 0.0 (1/25643)
EUKA_0_8         	 1 	 0.0 (1/25643)
