Primer		Frequency	Coverage (wrt taxa with accs)
EUKA_0_14        	 2056 	 0.6351 (1890/2976)
5f5fdc94bf3f7db4 	 1901 	 0.5628 (1675/2976)
7562645e5194d2b1 	 1899 	 0.5622 (1673/2976)
a68d87b891ce7d9c 	 1897 	 0.5615 (1671/2976)
24555f6837b9651f 	 1796 	 0.5339 (1589/2976)
CV_0_0           	 1791 	 0.5551 (1652/2976)
e381beca073e00ed 	 1791 	 0.5323 (1584/2976)
7ced99bc8d5323b3 	 1549 	 0.457 (1360/2976)
d3575043bcd4e960 	 1547 	 0.4563 (1358/2976)
c2ee8143ec040d5a 	 1494 	 0.4681 (1393/2976)
d1ce65da98c36b1e 	 1433 	 0.4479 (1333/2976)
f709629dbe33b768 	 1431 	 0.4472 (1331/2976)
73e92c9fe37b3220 	 1431 	 0.4472 (1331/2976)
7dee42b122cd55d8 	 1428 	 0.4462 (1328/2976)
a1d4c27daddc06c2 	 1428 	 0.4462 (1328/2976)
d90e133cfe247ad5 	 1176 	 0.373 (1110/2976)
bc561a0addb5e441 	 1122 	 0.3548 (1056/2976)
780ab29cf1f50507 	 1120 	 0.3542 (1054/2976)
93a38800adc405e5 	 1120 	 0.3542 (1054/2976)
5ff7caa52957c283 	 1119 	 0.3538 (1053/2976)
de0cba38f58fd05e 	 1119 	 0.3538 (1053/2976)
EUK14            	 1094 	 0.3444 (1025/2976)
SSU_1_0          	 1079 	 0.3343 (995/2976)
e0326122b1208e06 	 1062 	 0.2967 (883/2976)
4578d5f689de2310 	 996 	 0.2792 (831/2976)
9a851bdf0a449b76 	 995 	 0.2789 (830/2976)
942159d7961e2955 	 995 	 0.2789 (830/2976)
4fe5b3935477010c 	 327 	 0.1025 (305/2976)
18bcf340c4f40892 	 327 	 0.1025 (305/2976)
3fd63ff851a36cf4 	 326 	 0.1022 (304/2976)
877da32a88b2f257 	 299 	 0.0941 (280/2976)
d71d555093a85daf 	 296 	 0.0934 (278/2976)
d31a168e742d4cf2 	 296 	 0.0934 (278/2976)
923754b90bb4a800 	 296 	 0.0934 (278/2976)
abdb983e9d3a35a8 	 296 	 0.0934 (278/2976)
ec6d5725edda1c8c 	 286 	 0.0904 (269/2976)
aebd6ecab6dcbf83 	 286 	 0.0904 (269/2976)
8b55788191d4baec 	 285 	 0.0901 (268/2976)
10b0a8aabd8a0b5d 	 281 	 0.0887 (264/2976)
694dcb85a3595b1a 	 280 	 0.0884 (263/2976)
c925e032dd7685f4 	 272 	 0.086 (256/2976)
d62d572d6d65953d 	 248 	 0.078 (232/2976)
7cc996be5c6192c1 	 240 	 0.0756 (225/2976)
1c238fd3a0730d16 	 240 	 0.0756 (225/2976)
acd5cf5f2c3e9e7d 	 229 	 0.0729 (217/2976)
cc67cce2fd4d8c0a 	 228 	 0.0726 (216/2976)
ffd9d39ed376eb6d 	 227 	 0.0722 (215/2976)
b70466903538807f 	 225 	 0.0716 (213/2976)
263ac6fbfe554d7  	 225 	 0.0716 (213/2976)
b75cf55784a33c6  	 225 	 0.0716 (213/2976)
275dd37665e6651a 	 225 	 0.0716 (213/2976)
2d2afb5e7112bf5b 	 220 	 0.0702 (209/2976)
ecec9b7413b373bd 	 203 	 0.0649 (193/2976)
d39f01bd23d0b758 	 198 	 0.0635 (189/2976)
CV_0_2           	 136 	 0.0413 (123/2976)
CV_0_4           	 110 	 0.0336 (100/2976)
EUK15_1_0        	 91 	 0.0279 (83/2976)
EUKA_0_6         	 76 	 0.0222 (66/2976)
EUK15_3_2        	 60 	 0.0192 (57/2976)
CV_2_0           	 51 	 0.0165 (49/2976)
CV_2_2           	 33 	 0.0108 (32/2976)
CV_2_3           	 33 	 0.0108 (32/2976)
CV_1_4           	 22 	 0.0074 (22/2976)
EUKA_0_10        	 5 	 0.001 (3/2976)
EUK15_0_2        	 4 	 0.001 (3/2976)
SSU_0_0          	 3 	 0.001 (3/2976)
CHLORO           	 1 	 0.0003 (1/2976)
EUK15_3_0        	 1 	 0.0003 (1/2976)
EUKA_0_12        	 1 	 0.0003 (1/2976)
nSSU             	 1 	 0.0003 (1/2976)
