Primer		Frequency	Coverage (wrt taxa with accs)
SSU_1_0          	 768 	 0.4258 (734/1724)
EUKA_0_14        	 759 	 0.4205 (725/1724)
EUK14            	 755 	 0.4234 (730/1724)
b099967d0f5ac180 	 750 	 0.3904 (673/1724)
9010fad6408e632a 	 748 	 0.3892 (671/1724)
9bb660919aa02399 	 748 	 0.3927 (677/1724)
2ac99dfba6111c6e 	 748 	 0.3927 (677/1724)
c24b5a22cc532f1f 	 747 	 0.3921 (676/1724)
86c2b6e860f479f8 	 747 	 0.3921 (676/1724)
DIAZ             	 743 	 0.4107 (708/1724)
6fd6aae2ef81d465 	 737 	 0.3881 (669/1724)
3c13be1da2946946 	 737 	 0.3881 (669/1724)
262a043fe1ae3187 	 736 	 0.3881 (669/1724)
379b7b5ec30af012 	 736 	 0.3875 (668/1724)
2325acc081778a10 	 736 	 0.3881 (669/1724)
f8b14c5398aa33b8 	 736 	 0.3875 (668/1724)
eeb7a0ad91e76180 	 735 	 0.3875 (668/1724)
1f42657d047c6e0f 	 735 	 0.3875 (668/1724)
622287fcc80192bf 	 735 	 0.3875 (668/1724)
1aec5e568bbd7bf1 	 735 	 0.3875 (668/1724)
ac6fc29d5a9f9171 	 735 	 0.3875 (668/1724)
422e0c2be997f617 	 733 	 0.3823 (659/1724)
36ec93afcb601bb4 	 733 	 0.3823 (659/1724)
e4f76f2322974d9e 	 731 	 0.3811 (657/1724)
d864270c15a564c3 	 731 	 0.3811 (657/1724)
21f20c48ebdccd9  	 729 	 0.3799 (655/1724)
e2ad23d4704799ba 	 729 	 0.384 (662/1724)
c161cd86045d7056 	 729 	 0.384 (662/1724)
34162eee56f28641 	 728 	 0.3794 (654/1724)
82c9308a92ed58fd 	 727 	 0.3799 (655/1724)
4ff948b4ab97f8ef 	 727 	 0.3799 (655/1724)
47e705432ef9c0d2 	 727 	 0.3799 (655/1724)
13e572d33d9fdfa1 	 727 	 0.3799 (655/1724)
3c5b0b767dd92cdc 	 727 	 0.3799 (655/1724)
ecc2659d461fc91a 	 727 	 0.3799 (655/1724)
5338ed744c6ee1fa 	 727 	 0.3828 (660/1724)
d79819ad5a554f02 	 726 	 0.3794 (654/1724)
7d2b8b2ed3bef2f2 	 726 	 0.3828 (660/1724)
bd408c8e75a41eb5 	 726 	 0.3823 (659/1724)
60f46ce75ae30990 	 726 	 0.3823 (659/1724)
b59c6be076987918 	 726 	 0.3828 (660/1724)
95d4a3826e5cf4de 	 726 	 0.3823 (659/1724)
34dfdb62cec7bcd9 	 725 	 0.3823 (659/1724)
60ebba74ae238ecb 	 725 	 0.3823 (659/1724)
137401bba3a244f1 	 725 	 0.3823 (659/1724)
bf5cb8666d29a11d 	 725 	 0.3823 (659/1724)
33c14baf2ac76276 	 675 	 0.3759 (648/1724)
DIV4             	 587 	 0.3242 (559/1724)
d8e2e85a8db71fad 	 524 	 0.2784 (480/1724)
fa5c329609b3aa3  	 496 	 0.2628 (453/1724)
e4dfd806aa7c2066 	 490 	 0.2616 (451/1724)
3ede7a70f07facd6 	 490 	 0.2616 (451/1724)
b648764b53546e0b 	 489 	 0.2494 (430/1724)
8126a1ddf87b217e 	 489 	 0.2494 (430/1724)
b977f0e48c943847 	 486 	 0.2477 (427/1724)
nSSU             	 13 	 0.0075 (13/1724)
EUK15_3_2        	 13 	 0.007 (12/1724)
23S_0_0          	 5 	 0.0029 (5/1724)
SSU_1_1          	 2 	 0.0012 (2/1724)
EUK15_0_2        	 2 	 0.0012 (2/1724)
EUK15_1_0        	 1 	 0.0006 (1/1724)
SSU_0_0          	 1 	 0.0006 (1/1724)
EUK15_2_2        	 1 	 0.0006 (1/1724)
