Primer		Frequency	Coverage (wrt taxa with accs)
6f74c4dbf4ceae12 	 940 	 0.3142 (885/2817)
a4f2c7538ea563a  	 937 	 0.3127 (881/2817)
40de323cab8f9ea1 	 937 	 0.3131 (882/2817)
24b182a41e9c962  	 937 	 0.3131 (882/2817)
cd8dc2b7f838ec0e 	 936 	 0.3124 (880/2817)
d3068989eabc682a 	 936 	 0.3127 (881/2817)
58575e6d54dc3d69 	 936 	 0.3127 (881/2817)
1cbd56cf103c564a 	 935 	 0.312 (879/2817)
736e0eb89ee5c8f4 	 933 	 0.3117 (878/2817)
ee873cda8bb6b151 	 932 	 0.3117 (878/2817)
6d2de67aca0730c0 	 932 	 0.3117 (878/2817)
a9ca4fd44db289aa 	 931 	 0.3113 (877/2817)
50398181e7e61abe 	 930 	 0.311 (876/2817)
e321deda3b2b7267 	 930 	 0.311 (876/2817)
f1cb074a5fcc5e11 	 791 	 0.267 (752/2817)
cdee4aaff542d5f2 	 790 	 0.2666 (751/2817)
728798401e48c092 	 788 	 0.2655 (748/2817)
5f25c4d9643c3f6  	 788 	 0.2655 (748/2817)
ff1737ef0e473cc6 	 788 	 0.2662 (750/2817)
4dbdfed2605e324  	 788 	 0.2673 (753/2817)
772bd1a372747ce9 	 787 	 0.2655 (748/2817)
2880e5ffb3b9d836 	 786 	 0.2652 (747/2817)
2fdac662a0a85153 	 784 	 0.2641 (744/2817)
c99352b796bef47d 	 784 	 0.2641 (744/2817)
3f1e23d4ecb9701c 	 784 	 0.2648 (746/2817)
b3b5a97cd5136693 	 783 	 0.2655 (748/2817)
82ecd17720dfa6c5 	 779 	 0.2645 (745/2817)
5c5dcd96e7179786 	 779 	 0.2645 (745/2817)
c0e7787f6e66a341 	 778 	 0.2641 (744/2817)
32d9bd97f8499ce2 	 778 	 0.2641 (744/2817)
59901e040209ba35 	 778 	 0.2638 (743/2817)
b65650c8d3d66ec0 	 778 	 0.2638 (743/2817)
d204eda90bc8fe50 	 778 	 0.2638 (743/2817)
f5f3fae68b42f9e6 	 778 	 0.2638 (743/2817)
a6419b2ef1e9e69a 	 777 	 0.2634 (742/2817)
f3393f4f44a9ec03 	 777 	 0.2634 (742/2817)
12ab7beede077115 	 775 	 0.263 (741/2817)
5adebb8626289e64 	 775 	 0.263 (741/2817)
918a7d10e084fc39 	 774 	 0.2623 (739/2817)
ff06721146b1050a 	 774 	 0.2623 (739/2817)
b5d5079b1d134ab  	 774 	 0.2623 (739/2817)
9c1b98339d975df6 	 774 	 0.2623 (739/2817)
4d4146cfd8526d95 	 774 	 0.2627 (740/2817)
3912ebf8e1f350ea 	 774 	 0.2627 (740/2817)
a53b946bee41bf17 	 773 	 0.262 (738/2817)
550f01533b848e9e 	 773 	 0.262 (738/2817)
8671d81d6675c74d 	 773 	 0.262 (738/2817)
b726d25b305b6fa4 	 773 	 0.262 (738/2817)
95e5700664219143 	 773 	 0.2623 (739/2817)
d3b6f6c65bd1893  	 773 	 0.2623 (739/2817)
EUKA_0_14        	 676 	 0.2307 (650/2817)
SSU_1_0          	 354 	 0.1239 (349/2817)
EUK14            	 277 	 0.0962 (271/2817)
EUK15_3_0        	 45 	 0.0149 (42/2817)
EUK15_1_0        	 33 	 0.011 (31/2817)
nSSU             	 27 	 0.0092 (26/2817)
EUK15_3_2        	 24 	 0.0085 (24/2817)
EUKA_0_12        	 9 	 0.0032 (9/2817)
EUK15_4_3        	 3 	 0.0011 (3/2817)
EUKA_0_15        	 3 	 0.0011 (3/2817)
EUK15_3_3        	 2 	 0.0007 (2/2817)
EUK15_0_2        	 2 	 0.0007 (2/2817)
CV_0_0           	 2 	 0.0007 (2/2817)
EUKA_0_6         	 1 	 0.0004 (1/2817)
EUKA_0_10        	 1 	 0.0004 (1/2817)
EUK15_3_1        	 1 	 0.0004 (1/2817)
FAD4             	 1 	 0.0004 (1/2817)
